INSTNM,INSTURL,SAT_AVG,ADM_RATE,IS_PUBLIC,IS_CITY
Memphis Theological Seminary,www.memphisseminary.edu/,NA,NA,0,1
Middle Tennessee State University,www.mtsu.edu/,1119,0.68,1,1
Middle Tennessee School of Anesthesia Inc,mtsa.edu/,NA,NA,0,1
Tennessee College of Applied Technology-Morristown,www.tcatmorristown.edu/,NA,NA,1,1
Motlow State Community College,www.mscc.edu/,NA,NA,1,0
Tennessee College of Applied Technology-Murfreesboro,www.tcatmurfreesboro.edu/,NA,NA,1,1
Lincoln College of Technology-Nashville,www.lincolntech.edu/campus/nashville-tn,NA,NA,0,1
Nashville State Community College,https://www.nscc.edu/,NA,NA,1,1
Tennessee College of Applied Technology Northwest,https://www.tcatnorthwest.edu/,NA,NA,1,0
Tennessee College of Applied Technology-Henry/Carroll,https://www.tcathenrycarroll.edu/,NA,NA,1,0
Tennessee College of Applied Technology-Pulaski,www.tcatpulaski.edu/,NA,NA,1,0
Rhodes College,www.rhodes.edu/,1385,0.4968,0,1
Roane State Community College,www.roanestate.edu/,NA,NA,1,0
Tennessee College of Applied Technology-Crump,www.tcatcrump.edu/,NA,NA,1,0
Southwest Tennessee Community College,www.southwest.tn.edu/,NA,NA,1,1
Tennessee College of Applied Technology-Shelbyville,www.tcatshelbyville.edu/,NA,NA,1,0
The University of the South,www.sewanee.edu/,1336,0.509,0,0
Tennessee College of Applied Technology-Oneida-Huntsville,https://tcatoneida.edu/,NA,NA,1,0
Tennessee College of Applied Technology-Crossville,www.tcatcrossville.edu/,NA,NA,1,0
Tennessee College of Applied Technology-McMinnville,tcatmcminnville.edu/,NA,NA,1,0
Tennessee College of Applied Technology-Jackson,www.tcatjackson.edu/,NA,NA,1,0
Tennessee College of Applied Technology-Knoxville,https://www.tcatknoxville.edu/,NA,NA,1,1
Pellissippi State Community College,www.pstcc.edu/,NA,NA,1,1
Southern Adventist University,www.southern.edu/,1116,0.6661,0,1
Southern College of Optometry,https://www.sco.edu/,NA,NA,0,1
Tennessee Wesleyan University,www.tnwesleyan.edu/,1051,0.5941,0,0
The University of Tennessee-Chattanooga,utc.edu/,1117,0.7702,1,1
The University of Tennessee-Knoxville,www.utk.edu/,1304,0.4599,1,1
The University of Tennessee-Martin,https://www.utm.edu/,1090,0.8732,1,0
Tennessee School of Beauty of Knoxville Inc,www.tennesseeschoolofbeauty.edu/,NA,NA,0,1
Tennessee State University,www.tnstate.edu/,1017,0.9263,1,1
Tennessee Technological University,www.tntech.edu/,1148,0.8316,1,0
Trevecca Nazarene University,https://www.trevecca.edu/,1090,0.7002,0,1
Northeast State Community College,https://www.northeaststate.edu/,NA,NA,1,0
Tusculum University,https://www.tusculum.edu/,NA,0.6042,0,0
Union University,www.uu.edu/,1243,0.4718,0,1
Vanderbilt University,www.vanderbilt.edu/,1550,0.0628,0,1
Volunteer State Community College,www.volstate.edu/,NA,NA,1,1
Walters State Community College,www.ws.edu/,NA,NA,1,1
William R Moore College of Technology,www.mooretech.edu/,NA,NA,0,1
Abilene Christian University,www.acu.edu/,1189,0.6388,0,1
Alvin Community College,www.alvincollege.edu/,NA,NA,1,1
Amarillo College,www.actx.edu/,NA,NA,1,1
Amberton University,www.amberton.edu/,NA,NA,0,1
Angelina College,www.angelina.edu/,NA,NA,1,0
Angelo State University,www.angelo.edu/,1049,0.7923,1,1
Arlington Baptist University,https://abu.edu/,NA,NA,0,1
Arlington Career Institute,www.arlingtoncareerinstitute.edu/,NA,NA,0,1
Austin College,www.austincollege.edu/,1272,0.4666,0,1
Austin Community College District,www.austincc.edu/,NA,NA,1,1
Austin Presbyterian Theological Seminary,https://www.austinseminary.edu/,NA,NA,0,1
Baldwin Beauty School-South Austin,baldwinbeautyschools.com/,NA,NA,0,1
Baptist Health System School of Health Professions,www.bshp.edu/,NA,0,0,1
Baptist Missionary Association Theological Seminary,www.bmats.edu/,NA,0.2308,0,0
Baylor College of Medicine,www.bcm.edu/,NA,NA,0,1
Baylor University,www.baylor.edu/,1313,0.5099,0,1
Coastal Bend College,www.coastalbend.edu/,NA,NA,1,0
Blinn College District,www.blinn.edu/,NA,NA,1,0
Remington College-Dallas Campus,https://www.remingtoncollege.edu/locations/dallas/,NA,NA,0,1
Vet Tech Institute of Houston,www.vti.edu/,NA,0.8269,0,1
Brazosport College,www.brazosport.edu/,NA,NA,1,1
Central Texas College,https://www.ctcd.edu/,NA,NA,1,1
Charles and Sues School of Hair Design,www.charlesandsues.com/,NA,NA,0,1
Cisco College,https://www.cisco.edu/,NA,NA,1,0
Clarendon College,www.clarendoncollege.edu/,NA,NA,1,0
Concordia University Texas,https://www.concordia.edu/,988,0.9106,0,1
BK Cosmo College of Cosmetology,www.bkcosmo.com/,NA,NA,0,0
North Central Texas College,https://www.nctc.edu/,NA,NA,1,0
Texas A & M University-Corpus Christi,https://www.tamucc.edu/,1086,0.8947,1,1
Paul Mitchell the School-Dallas,https://paulmitchell.edu/dallas,NA,NA,0,1
Dallas Baptist University,https://www.dbu.edu/,1109,0.9108,0,1
Dallas Christian College,www.dallas.edu/,1022,0.8403,0,1
Dallas Institute of Funeral Service,https://www.dallasinstitute.edu/,NA,NA,0,1
Dallas Theological Seminary,www.dts.edu/,NA,NA,0,1
University of Dallas,https://udallas.edu/,1284,0.542,0,1
Del Mar College,www.delmar.edu/,NA,NA,1,1
East Texas Baptist University,https://www.etbu.edu/,NA,0.601,0,0
Texas A&M University-Texarkana,www.tamut.edu/,1006,0.8019,1,1
Texas A & M University-Commerce,www.tamuc.edu/,1067,0.9259,1,0
Dallas College,www.dallascollege.edu/pages/default.aspx,NA,NA,1,1
El Paso Community College,www.epcc.edu/,NA,NA,1,1
Western Technical College,www.westerntech.edu/,NA,NA,0,1
Western Technical College,www.westerntech.edu/,NA,NA,0,1
Episcopal Theological Seminary of the Southwest,ssw.edu/,NA,NA,0,1
Exposito School of Hair Design,expositoschoolofhair.com/,NA,NA,0,1
Fort Worth Beauty School,www.fortworthbeautyschoolinc.com/,NA,NA,0,1
Frank Phillips College,www.fpctx.edu/,NA,NA,1,0
Galveston College,https://www.gc.edu/,NA,NA,1,1
Graham's Barber College,grahamsbarbercollege.com/,NA,NA,0,1
Grayson College,grayson.edu/,NA,NA,1,0
Hallmark University,https://www.hallmarkuniversity.edu/,NA,0.9823,0,1
Hardin-Simmons University,https://www.hsutx.edu/,1064,0.9653,0,1
Trinity Valley Community College,www.tvcc.edu/,NA,NA,1,0
Hill College,https://www.hillcollege.edu/,NA,NA,1,0
Houston Christian University,https://www.hc.edu/,1092,0.8515,0,1
University of Houston-Clear Lake,www.uhcl.edu/,1105,0.753,1,1
Houston Community College,www.hccs.edu/,NA,NA,1,1
University of Houston-Downtown,www.uhd.edu/,1041,0.9064,1,1
University of Houston-Victoria,uhv.edu/,1085,0.7671,1,1
University of Houston,www.uh.edu/,1229,0.6953,1,1
Howard College,https://www.howardcollege.edu/,NA,NA,1,0
Howard Payne University,www.hputx.edu/,1019,0.6769,0,0
Huston-Tillotson University,www.htu.edu/,NA,NA,0,1
University of the Incarnate Word,www.uiw.edu/,1042,0.9336,0,1
Jacksonville College-Main Campus,jacksonvillecollege.edu/,NA,NA,0,0
Jarvis Christian University,www.jarvis.edu/,NA,NA,0,0
KD Conservatory College of Film and Dramatic Arts,https://www.kdstudio.com/,NA,0.6203,0,1
Kilgore College,https://www.kilgore.edu/,NA,NA,1,0
Lamar University,www.lamar.edu/,1040,0.8573,1,1
Lamar State College-Orange,https://www.lsco.edu/,NA,NA,1,0
Lamar State College-Port Arthur,www.lamarpa.edu/,NA,NA,1,1
Laredo College,www.laredo.edu/,NA,NA,1,1
Texas A & M International University,www.tamiu.edu/,1008,0.4596,1,1
Lee College,www.lee.edu/,NA,NA,1,1
LeTourneau University,www.letu.edu/,1262,0.4068,0,1
Lincoln College of Technology-Grand Prairie,www.lincolntech.edu/campus/grand-prairie-tx,NA,NA,0,1
Lubbock Christian University,https://www.lcu.edu/,1086,0.7319,0,1
College of the Mainland,www.com.edu/,NA,NA,1,1
University of Mary Hardin-Baylor,https://go.umhb.edu/,1098,0.9512,0,1
McLennan Community College,www.mclennan.edu/,NA,NA,1,1
McMurry University,https://mcm.edu/,1072,0.5765,0,1
Covenant School of Nursing and Allied Health,https://covenanthealth.org/cson,NA,NA,0,1
Midland College,www.midland.edu/,NA,NA,1,1
Midwestern State University,www.msutexas.edu/,NA,0.8738,1,1
William Edge Institute,williamedgeinstitute.com/,NA,NA,0,1
Wade College,https://www.wadecollege.edu/,NA,NA,0,1
Southern Careers Institute-Austin,www.scitexas.edu/,NA,NA,0,1
Tint School of Makeup & Cosmetology,https://tintcosmetologyschools.com/,NA,NA,0,1
Navarro College,www.navarrocollege.edu/,NA,NA,1,0
Lone Star College System,www.lonestar.edu/,NA,NA,1,1
University of North Texas,www.unt.edu/,1109,0.7246,1,1
Northeast Texas Community College,www.ntcc.edu/,NA,NA,1,0
Oblate School of Theology,www.ost.edu/,NA,NA,0,1
Ocean Corporation,www.oceancorp.com/,NA,NA,0,1
Odessa College,www.odessa.edu/,NA,NA,1,1
Ogle School Hair Skin Nails-Arlington,ogleschool.edu/,NA,NA,0,1
Ogle School Hair Skin Nails-Ft Worth,www.ogleschool.edu/,NA,NA,0,1
Our Lady of the Lake University,https://www.ollusa.edu/,NA,NA,0,1
The University of Texas Rio Grande Valley,www.utrgv.edu/,1020,0.8482,1,1
Texas Southmost College,www.tsc.edu/,NA,NA,1,1
Panola College,www.panola.edu/,NA,NA,1,0
Paris Junior College,www.parisjc.edu/,NA,NA,1,0
Paul Quinn College,www.pqc.edu/,NA,0.3381,0,1
Prairie View A & M University,www.pvamu.edu/,949,0.753,1,0
Ranger College,https://www.rangercollege.edu/,NA,NA,1,0
Aviation Institute of Maintenance-Houston,https://aviationmaintenance.edu/campuses/houston-tx,NA,NA,0,1
Rice University,www.rice.edu/,1553,0.0788,0,1
Saint Edward's University,https://www.stedwards.edu/,1135,0.8369,0,1
St Philip's College,www.alamo.edu/spc/,NA,NA,1,1
University of St Thomas,https://www.stthom.edu/,1204,0.9334,0,1
Sam Houston State University,www.shsu.edu/,1055,0.8539,1,0
San Antonio College,www.alamo.edu/sac,NA,NA,1,1
San Jacinto Community College,www.sanjac.edu/,NA,NA,1,1
Schreiner University,www.schreiner.edu/,NA,0.8797,0,0
Seguin Beauty School-Seguin,seguinbeautyschool.net/,NA,NA,0,0
St. Mary's University,www.stmarytx.edu/,989,0.8895,0,1
South Plains College,www.southplainscollege.edu/,NA,NA,1,0
South Texas Barber College Inc,www.southtexasbarbercollege.net/,NA,NA,0,1
South Texas College of Law Houston,www.stcl.edu/,NA,NA,0,1
South Texas Vocational Technical Institute-Weslaco,https://www.stvt.edu/,NA,NA,0,1
Miller-Motte College-STVT-McAllen,https://www.stvt.edu/,NA,NA,0,1
Southern Methodist University,https://www.smu.edu/,1424,0.6122,0,1
Southwest School of Business and Technical Careers-San Antonio,www.sws.edu/,NA,NA,0,1
Southwest Texas Junior College,https://www.swtjc.edu/,NA,NA,1,0
Southwestern Assemblies of God University,www.sagu.edu/,1014,0.8423,0,1
Southwestern University,https://www.southwestern.edu/,1269,0.3907,0,1
Stephen F Austin State University,https://www.sfasu.edu/,1074,0.8825,1,0
Texas State University,https://www.txst.edu/,1093,0.8948,1,1
Southwestern Adventist University,www.swau.edu/,1031,0.5552,0,0
Southwestern Christian College,www.swcc.edu/,NA,NA,0,0
Sul Ross State University,www.sulross.edu/,984,0.9562,1,0
Tarleton State University,www.tarleton.edu/,1068,0.942,1,0
Tarrant County College District,www.tccd.edu/,NA,NA,1,1
Temple College,www.templejc.edu/,NA,NA,1,1
University of Texas Southwestern Medical Center,www.utsouthwestern.edu/,NA,NA,1,1
The University of Texas Health Science Center at San Antonio,www.uthscsa.edu/,NA,NA,1,1
The University of Texas Medical Branch at Galveston,https://www.utmb.edu/,NA,NA,1,1
Texarkana College,https://www.texarkanacollege.edu/,NA,NA,1,1
Texas A & M University-Kingsville,https://www.tamuk.edu/,1030,0.9229,1,0
Texas A & M University-College Station,https://www.tamu.edu/,1272,0.6325,1,1
The University of Texas at Arlington,https://www.uta.edu/,1116,0.8129,1,1
The University of Texas at Austin,https://www.utexas.edu/,1380,0.2912,1,1
The University of Texas at Dallas,www.utdallas.edu/,1300,0.6546,1,1
The University of Texas at El Paso,https://www.utep.edu/,982,0.999,1,1
The University of Texas at Tyler,https://www.uttyler.edu/,1113,0.9154,1,1
Texas Chiropractic College Foundation Inc,www.txchiro.edu/,NA,NA,0,1
Texas Christian University,https://www.tcu.edu/,1303,0.426,0,1
Texas College,www.texascollege.edu/,NA,NA,0,1
University of North Texas Health Science Center,www.unthsc.edu/,NA,NA,1,1
Texas Lutheran University,www.tlu.edu/,1124,0.9479,0,0
The University of Texas Permian Basin,https://www.utpb.edu/,1031,0.8446,1,1
The University of Texas at San Antonio,www.utsa.edu/,1102,0.8846,1,1
Texas Southern University,www.tsu.edu/,913,0.9335,1,1
Texas Tech University,www.ttu.edu/,1182,0.7089,1,1
Texas Wesleyan University,www.txwes.edu/,1051,0.6239,0,1
Texas Woman's University,www.twu.edu/,NA,0.9499,1,1
Trinity University,https://new.trinity.edu/,1407,0.2816,0,1
The University of Texas Health Science Center at Houston,www.uth.edu/,NA,NA,1,1
Texas Tech University Health Sciences Center,https://www.ttuhsc.edu/,NA,NA,1,1
Tyler Junior College,www.tjc.edu/,NA,NA,1,1
Universal Technical Institute of Texas Inc.,www.uti.edu/,NA,NA,0,1
UCAS University of Cosmetology Arts & Sciences-McAllen,www.ucastx.com/,NA,NA,0,1
Vernon College,www.vernoncollege.edu/,NA,NA,1,0
Victoria Beauty & Barber College,www.victoriabeautyandbarbercollege.com/,NA,NA,0,1
Victoria College,www.victoriacollege.edu/,NA,NA,1,1
Vogue College of Cosmetology-McAllen,https://vogue.edu/,NA,NA,0,1
Wayland Baptist University,www.wbu.edu/,NA,0.5405,0,0
Weatherford College,https://www.wc.edu/,NA,NA,1,0
West Texas A & M University,https://www.wtamu.edu/,1072,0.9735,1,0
Western Texas College,www.wtc.edu/,NA,NA,1,0
Wharton County Junior College,https://www.wcjc.edu/,NA,NA,1,0
Wiley University,wileyc.edu/,NA,NA,0,0
Bridgerland Technical College,www.btech.edu/,NA,NA,1,1
Brigham Young University,https://byu.edu/,1376,0.6919,0,1
Brigham Young University-Hawaii,www.byuh.edu/,1104,0.3787,0,0
Cameo College of Essential Beauty,www.cameocollege.com/,NA,NA,0,1
Collectiv Academy,www.collectivacademy.com/,NA,NA,0,1
Davis Technical College,https://www.davistech.edu/,NA,NA,1,1
Utah Tech University,utahtech.edu/,NA,NA,1,1
Evans Hairstyling College-Cedar City,evanshairstylingcollegecedar.com/,NA,NA,0,0
Evans Hairstyling College-St George,evanscollege.com/,NA,NA,0,1
Paul Mitchell the School-Salt Lake City,paulmitchell.edu/saltlakecity,NA,NA,0,1
Eagle Gate College-Murray,eaglegatecollege.edu/,NA,NA,0,1
Ensign College,www.ensign.edu/,NA,NA,0,1
Ogden-Weber Technical College,www.otech.edu/,NA,NA,1,1
Snow College,https://www.snow.edu/,NA,NA,1,0
Southern Utah University,https://www.suu.edu/,NA,0.8047,1,0
Uintah Basin Technical College,www.ubtech.edu/,NA,NA,1,0
Utah State University,https://www.usu.edu/,1189,0.9362,1,1
Utah Valley University,www.uvu.edu/,NA,NA,1,1
Salt Lake Community College,www.slcc.edu/,NA,NA,1,1
University of Utah,www.utah.edu/,1231,0.8717,1,1
Weber State University,https://www.weber.edu/,NA,NA,1,1
Westminster University,www.westminstercollege.edu/,1249,0.6883,0,1
Bennington College,https://www.bennington.edu/,1358,0.4804,0,0
Champlain College,www.champlain.edu/,1262,0.6672,0,1
Community College of Vermont,www.ccv.edu/,NA,NA,1,0
Goddard College,www.goddard.edu/,NA,0.1951,0,0
Middlebury College,https://www.middlebury.edu/college/,1500,0.1037,0,0
Norwich University,www.norwich.edu/,1190,0.7361,0,0
O'Briens Aveda Institute,www.obriensavedainstitute.org/,NA,NA,0,1
Saint Michael's College,www.smcvt.edu/,1241,0.9185,0,1
SIT Graduate Institute,https://www.sit.edu/,NA,NA,0,0
Sterling College,www.sterlingcollege.edu/,NA,0.9231,0,0
Vermont Law and Graduate School,www.vermontlaw.edu/,NA,NA,0,0
Vermont State University,vermontstate.edu/,NA,0.8323,1,0
University of Vermont,www.uvm.edu/,1357,0.6002,1,1
Paul Mitchell the School-Roanoke,paulmitchell.edu/roanoke,NA,NA,0,1
Advanced Technology Institute,www.auto.edu/,NA,0.6096,0,1
Averett University,https://www.averett.edu/,1054,0.478,0,0
Blue Ridge Community College,https://www.brcc.edu/,NA,NA,1,0
Bluefield University,www.bluefield.edu/,NA,0.6272,0,0
Bridgewater College,https://www.bridgewater.edu/,1225,0.9081,0,1
William & Mary,https://www.wm.edu/,1458,0.3272,1,1
Regent University,https://www.regent.edu/,1169,0.4118,0,1
Central School of Practical Nursing,https://www.npsk12.com/domain/980,NA,NA,1,1
Central Virginia Community College,www.centralvirginia.edu/,NA,NA,1,1
Christopher Newport University,https://cnu.edu/,1207,0.8796,1,1
Bryant & Stratton College-Virginia Beach,https://www.bryantstratton.edu/,NA,NA,0,1
Mountain Gateway Community College,www.mgcc.edu/,NA,NA,1,0
Danville Community College,https://www.danville.edu/,NA,NA,1,0
Eastern Virginia Medical School,www.evms.edu/,NA,NA,1,1
Centura College-Virginia Beach,https://www.centuracollege.edu/campuses/virginia-beach,NA,NA,0,1
Emory & Henry University,www.ehc.edu/,1171,0.963,0,0
Eastern Mennonite University,https://emu.edu/,NA,0.9975,0,1
Eastern Shore Community College,www.es.vccs.edu/,NA,NA,1,0
Ferrum College,www.ferrum.edu/,990,1,0,0
George Mason University,https://www2.gmu.edu/,1247,0.8883,1,1
Germanna Community College,www.germanna.edu/,NA,NA,1,0
Hampden-Sydney College,www.hsc.edu/,1168,0.5013,0,0
Hampton University,www.hamptonu.edu/,1062,0.4827,0,1
Hollins University,www.hollins.edu/,1256,0.7086,0,1
J Sargeant Reynolds Community College,www.reynolds.edu/,NA,NA,1,1
James Madison University,www.jmu.edu/,1247,0.7625,1,1
Brightpoint Community College,https://www.brightpoint.edu/,NA,NA,1,1
Liberty University,https://www.liberty.edu/,NA,0.9932,0,1
Longwood University,www.longwood.edu/,1117,0.848,1,0
Laurel Ridge Community College,https://www.laurelridge.edu/,NA,NA,1,0
University of Lynchburg,www.lynchburg.edu/,1100,0.8219,0,1
Centra College,https://www.centrahealth.com/college,NA,1,0,1
Mary Baldwin University,https://www.marybaldwin.edu/,NA,NA,0,1
University of Mary Washington,https://www.umw.edu/,1241,0.8626,1,1
Marymount University,https://www.marymount.edu/,NA,0.8052,0,1
Sovah School of Health Professions,https://www.sovahhealth.com/sohp,NA,NA,0,0
Mountain Empire Community College,www.mecc.edu/,NA,NA,1,0
American National University,https://www.an.edu/locations/,NA,NA,0,1
New River Community College,www.nr.edu/,NA,NA,1,0
Sentara College of Health Sciences,www.sentara.edu/,NA,NA,0,1
Tidewater Tech-Trades,tidewatertechtrades.edu/,NA,NA,0,1
Norfolk State University,www.nsu.edu/,980,0.8746,1,1
Northern Virginia Community College,https://www.nvcc.edu/,NA,NA,1,1
Old Dominion University,www.odu.edu/,1190,0.9052,1,1
Patrick & Henry Community College,www.patrickhenry.edu/,NA,NA,1,0
Paul D Camp Community College,www.pdc.edu/,NA,NA,1,0
Southside College of Health Sciences,https://www.schs.edu/,NA,NA,0,1
Piedmont Virginia Community College,www.pvcc.edu/,NA,NA,1,1
Radford University,https://www.radford.edu/,1061,0.9064,1,0
Sylvain Melloul International Hair Academy,smiha.edu/,NA,NA,0,1
Randolph-Macon College,https://www.rmc.edu/,1148,0.834,0,1
Randolph College,www.randolphcollege.edu/,1109,0.9494,0,1
Rappahannock Community College,www.rappahannock.edu/,NA,NA,1,0
Fortis College-Norfolk,https://www.fortis.edu/,NA,NA,0,1
Richard Bland College,www.rbc.edu/,NA,0.7189,1,0
Bon Secours Memorial College of Nursing,https://www.bsmcon.edu/,NA,NA,0,1
